fid,OBJECTID,ParcelID,TaxYear,Address,AddrNumber,AddrPreDir,AddrStreet,AddrSuffix,AddrPosDir,AddrUntTyp,AddrUnit,Owner,OwnerAddr1,OwnerAddr2,TaxDist,TotAssess,LandAssess,ImprAssess,TotAppr,LandAppr,ImprAppr,LUCode,ClassCode,ExCode,LivUnits,LandAcres,NbrHood,Subdiv,SubdivNum,SubdivLot,SubdivBlck,FeatureID,Shape__Are,Shape__Len,__owner_un,__addr_uni,__owner_co,__addr_cou,__Owner,__OwnerAdd,__OwnerA_1
1814,193134,17 024900080130,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,1480,1480,0,3700,3700,0,100,R3,,0,0.1607,1739,,,,,17 024900080130,6944.883789,377.8003426,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1815,193155,17 024900080189,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,3000,3000,0,7500,7500,0,100,R3,,0,0.1607,1739,,,,,17 024900080189,7004.057129,378.8100717,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1816,193158,17 025000040437,2020,0 WEST AVE NW,0,,WEST,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,1800,1800,0,4500,4500,0,100,R3,,0,0.1354,1739,,,,,17 025000040437,4513.741699,281.9885268,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1817,193159,17 024900080403,2020,1120 FIRST ST NW,1120,,FIRST,ST,NW,,,SOUTHERN CROSS FINANCIAL LLC,1110 NORTHCHSE PKWY NW #150,ATLANTA GA 30318,05V,11080,3760,7320,27700,9400,18300,101,R3,,1,0.1607,1739,,,,,17 024900080403,7151.827637,382.5706943,,Unique,338,1,BROCK BUILT HOMES LLC,1110 NORTHCHSE PKWY NW #150,ATLANTA GA 30318
1818,193164,17 025000040486,2020,1226 SECOND ST NW,1226,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,3600,3600,0,9000,9000,0,100,R3,,0,0.1343,1739,,,,,17 025000040486,5517.497803,313.1712138,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1819,193174,17 024900110093,2020,0 RIDGE AVE NW # REAR,0,,RIDGE,AVE,NW,#,REAR,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,3000,3000,0,7500,7500,0,100,R3,,0,0.2,1739,,,,,17 024900110093,7712.856445,400.834537,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1820,193177,17 024900080064,2020,0 THIRD ST NW,0,,THIRD,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,2960,2960,0,7400,7400,0,100,R3,,0,0.1607,1739,,,,,17 024900080064,7019.607178,380.7685199,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1821,193183,17 024900120068,2020,0 RIDGE AVE NW,0,,RIDGE,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,2080,2080,0,5200,5200,0,100,R3,,0,0.2796,1739,,,,,17 024900120068,9300.163574,535.1853481,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1822,193189,17 024900130265,2020,0 WATKINS ST NW,0,,WATKINS,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,3280,3280,0,8200,8200,0,100,R3,,0,0.225,1739,,,,,17 024900130265,9090.774902,469.0847182,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1823,193193,17 024900080163,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,2360,2360,0,5900,5900,0,100,R3,,0,0.1607,1739,,,,,17 024900080163,6973.99292,378.9574598,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1824,193196,17 024900130026,2020,0 HIGHTOWER RD NW,0,,HIGHTOWER,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,1720,1720,0,4300,4300,0,100,R3,,0,0.101,1739,,,,,17 024900130026,3814.464111,257.2579461,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1825,193213,17 024900110044,2020,0 RIDGE AVE NW,0,,RIDGE,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,8120,8120,0,20300,20300,0,100,R3,,0,1.1478,1739,,,,,17 024900110044,51322.29639,968.1230446,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1826,193234,17 024700010642,2020,2249 ALVIN DR NW,2249,,ALVIN,DR,NW,,,CROSSSTONE MANAGEMENT LLC,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318,05V,2120,2120,0,5300,5300,0,100,R3,,0,0.1882,1738,,,,,17 024700010642,9768.644043,510.7610344,,,402,38,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318
1827,193242,17 022600030363,2020,1074 JONES AVE NW,1074,,JONES,AVE,NW,,,LANDMARK PARTNERS LLC,1110 NORTHCHASE PKWY SE STE 150,MARIETTA GA 30067,05V,23920,23920,0,59800,59800,0,100,R3,,0,0.4281,14091,,,,,17 022600030363,19266.82788,607.8509876,,,338,26,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SE STE 150,MARIETTA GA 30067
1828,193277,17 022600030330,2020,1996 LOIS PL NW,1996,,LOIS,PL,NW,,,WYATTT VENTURES LLC,1110 N CHASE PKWY STE 150,ATLANTA GA 30318,05V,5240,4120,1120,13100,10300,2800,102,R3,,2,0.3207,14091,,,,,17 022600030330,14267.58887,680.9117693,,Unique,338,1,BROCK BUILT HOMES LLC,1110 N CHASE PKWY STE 150,ATLANTA GA 30318
1829,193305,17 022600030389,2020,65 JOHNSON RD NW,65,,JOHNSON,RD,NW,,,STONO CHARLESTON LLC,1110 NORTHCHASE PKWY NW #150,MARIETTA GA 30067,05V,19000,4280,14720,47500,10700,36800,101,R3,,1,0.3221,14091,,,,,17 022600030389,11715.43604,562.7817106,,,338,30,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY NW #150,MARIETTA GA 30067
1830,193318,17 022600090144,2020,0 COLQUITT PL NW,0,,COLQUITT,PL,NW,,,QUARRY PROPERTIES LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,360,360,0,900,900,0,100,R3,,0,0.1372,14091,,,,,17 022600090144,5857.881348,358.9350706,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1831,193336,17 022600070567,2020,64 JOHNSON RD NW,64,,JOHNSON,RD,NW,,,STONO CHARLESTON LLC,1110 NORTHCHASE PKWY #150,MARIETTA GA 30067,05V,18120,18120,0,45300,45300,0,100,R3,,0,0.1955,14091,,,,,17 022600070567,8079.668457,424.6898663,,,338,3,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY #150,MARIETTA GA 30067
1832,193378,17 025200110105,2020,0 SPINK ST NW,0,,SPINK,ST,NW,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,5,9880,9880,0,24700,24700,0,100,R3,,0,0.2032,17441,,,,,17 025200110105,7717.500488,449.9238333,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
1833,193389,17 022600070476,2020,956 NORTH EUGENIA PL NW,956,,NORTH EUGENIA,PL,NW,,,SOUTHERN CROSS FINANCIAL LLC,1110 NORTHCHASE PKWY SE SUITE 150,MARIETTA GA 30067,05V,19120,19120,0,47800,47800,0,100,R3,,0,0.2502,14091,,,,,17 022600070476,10647.88135,532.2391633,,,338,42,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SE SUITE 150,MARIETTA GA 30067
1834,193396,17 025200110113,2020,0 SPINK ST NW,0,,SPINK,ST,NW,,,WYATT VENTURES LLC,1110 NORTHCHASE PKWY STE 150,MARIETTA GA 30067,5,56720,56720,0,141800,141800,0,100,R3,,0,0.2032,17441,,,,,17 025200110113,7602.598633,459.602099,,,338,33,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY STE 150,MARIETTA GA 30067
1835,193466,17 025700020697,2020,0 BARRETT DR NW,0,,BARRETT,DR,NW,,,NORTHWEST ATLANTA LAND FUND LP,1314 DONALD LEE HOLOWELL PKWY,ATLANTA GA 30318,5,2160,2160,0,5400,5400,0,100,R3,,0,0.1434,1741,,,,,17 025700020697,7496.347412,405.3212907,,,402,2,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLOWELL PKWY,ATLANTA GA 30318
1836,193524,17 0261  LL0231,2020,1380 BOLTON RD NW,1380,,BOLTON,RD,NW,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,5,14960,4760,10200,37400,11900,25500,101,R3,,1,0.4132,1742,,,,,17 0261  LL0231,16006.27979,569.6297315,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
1837,193547,17 026100030286,2020,1385 NASH RD NW,1385,,NASH,RD,NW,,,ARLP REO 400  LLC,P.O. BOX 4698,LOGAN UT 84323,5,10840,4640,6200,27100,11600,15500,101,R3,,1,0.3864,1742,,,,,17 026100030286,18345.11084,587.34514,,,684,3,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,P.O. BOX 4698,LOGAN UT 84323
1838,193780,17 024800080032,2020,0 NORTH GRAND AVE NW,0,,NORTH GRAND,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,5,2040,2040,0,5100,5100,0,100,R3,,0,0.27,1739,,,,,17 024800080032,12550.76538,442.7605069,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1839,193790,17 024800100129,2020,0 HOLLYWOOD RD NW,0,,HOLLYWOOD,RD,NW,,,"COMMONWEALTH VENTURES, LLC",1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,11960,11960,0,29900,29900,0,100,R3,,0,1.0101,1739,,,,,17 024800100129,44071.14648,1182.267843,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1840,193847,17 024800100202,2020,0 HOLLYWOOD RD NW,0,,HOLLYWOOD,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,6880,6880,0,17200,17200,0,100,R3,,0,1.3,1739,,,,,17 024800100202,60525.92871,1171.973394,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1841,193872,17 024800100160,2020,0 HOLLYWOOD RD NW,0,,HOLLYWOOD,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,11640,11640,0,29100,29100,0,100,R3,,0,1.4,1739,,,,,17 024800100160,58984.12158,1202.122466,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1842,193979,17 024900130257,2020,0 WATKINS ST NW,0,,WATKINS,ST,NW,,,CAREY PARK EQUITY FUND I LLC,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318,05V,2880,2880,0,7200,7200,0,100,R3,,0,0.1377,1739,,,,,17 024900130257,5566.037109,431.058667,,,402,38,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318
1843,193988,17 024900060546,2020,0 HIGHTOWER RD NW,0,,HIGHTOWER,RD,NW,,,CROSSSTONE MANAGEMENT LLC,736 JEFFERSON ST,ATLANTA GA 30318,5,4080,4080,0,10200,10200,0,100,R3,,0,0.2225,1739,,,,,17 024900060546,6356.76709,330.8860508,,,402,3,GREG TODEY AND ASSOCIATED COMPANIES,736 JEFFERSON ST,ATLANTA GA 30318
1844,194017,17 024900070289,2020,0 FOURTH ST NW,0,,FOURTH,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,4320,4320,0,10800,10800,0,100,R3,,0,0.3214,1739,,,,,17 024900070289,14126.48364,482.5518589,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1845,194018,17 024900110051,2020,0 RIDGE AVE NW,0,,RIDGE,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,2080,2080,0,5200,5200,0,100,R3,,0,0.2837,1739,,,,,17 024900110051,10676.08594,566.1496183,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1846,194025,17 024900090105,2020,0 FOURTH ST NW,0,,FOURTH,ST,NW,,,CAREY PARK EQUITY FUND I LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,3760,3760,0,9400,9400,0,100,R3,,0,0.2,1739,,,,,17 024900090105,6688.130859,376.2856282,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1847,194026,17 024900080080,2020,0 THIRD ST NW,0,,THIRD,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,2840,2840,0,7100,7100,0,100,R3,,0,0.1607,1739,,,,,17 024900080080,6817.976318,375.3201209,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1848,194032,17 024900080544,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,CAREY PARK OF NW ATLANTA LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,6200,6200,0,15500,15500,0,100,R3,,0,0.6428,1739,,,,,17 024900080544,28217.7146,683.6956127,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1849,194039,17 024900080171,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,2360,2360,0,5900,5900,0,100,R3,,0,0.1607,1739,,,,,17 024900080171,6962.728271,378.5056971,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1850,194046,17 024900070487,2020,2504 SAINT JOSEPH AVE NW,2504,,SAINT JOSEPH,AVE,NW,,,CAREY PARK EQUITY FUND I LLC,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318,05V,13600,4720,8880,34000,11800,22200,101,R3,,1,0.3375,1739,,,,,17 024900070487,14543.62085,488.9363413,,,402,38,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318
1851,194049,17 024900080379,2020,0 FIRST ST NW,0,,FIRST,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,3760,3760,0,9400,9400,0,100,R3,,0,0.1607,1739,,,,,17 024900080379,7107.566406,384.3211764,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1852,194057,17 024900080155,2020,0 SECOND ST NW,0,,SECOND,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05V,2360,2360,0,5900,5900,0,100,R3,,0,0.1607,1739,,,,,17 024900080155,6985.303711,379.4098772,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1853,194058,17 024900070057,2020,1097 FIFTH ST NW,1097,,FIFTH,ST,NW,,,CROSSSTONE MANAGEMENT LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,50040,6880,43160,125100,17200,107900,101,R3,,1,0.3214,1739,,,,,17 024900070057,14188.76343,482.8378562,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1854,194060,17 024900110077,2020,0 RIDGE AVE NW,0,,RIDGE,AVE,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05S,12200,12200,0,30500,30500,0,100,R4,,0,5.9,1739,,,,,17 024900110077,190328.7039,2638.696777,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1855,194065,17 024900130034,2020,0 HIGHTOWER RD NW,0,,HIGHTOWER,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,5,1720,1720,0,4300,4300,0,100,R3,,0,0.1022,1739,,,,,17 024900130034,3733.251953,251.2630345,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1856,194108,17 024900140066,2020,0 HIGHTOWER RD NW,0,,HIGHTOWER,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318,05S,6480,6480,0,16200,16200,0,100,R4,,0,3,1739,,,,,17 024900140066,141250.0381,2213.439146,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD NW A1500,ATLANTA GA 30318
1857,194433,17 024600040806,2020,0 ABNER PL NW,0,,ABNER,PL,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,2520,2520,0,6300,6300,0,100,R3,,0,0.5444,1738,,,,,17 024600040806,24276.56738,815.7666129,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1858,194472,17 024700010287,2020,0 GUN CLUB RD NW,0,,GUN CLUB,RD,NW,,,CROSSSTONE MANAGEMENT LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,2600,2600,0,6500,6500,0,100,R3,,0,0.109,1739,,,,,17 024700010287,3699.85376,273.61651,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1859,194492,17 024700010956,2020,2184 ALVIN DR NW,2184,,ALVIN,DR,NW,,,STONO CHARLESTON LLC,1110 NORTHCHASE PKWY NW #150,MARIETTA GA 30067,05V,10200,2760,7440,25500,6900,18600,101,R3,,1,0.2393,1739,,,,,17 024700010956,8261.014893,429.1990218,,,338,30,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY NW #150,MARIETTA GA 30067
1860,194534,17 024700010261,2020,0 GUN CLUB DR NW,0,,GUN CLUB,DR,NW,,,CAREY PARK EQUITY FUND I LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,4960,4960,0,12400,12400,0,100,R3,,0,0.3834,1739,,,,,17 024700010261,14001.47314,511.0895128,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1861,194536,17 024700020203,2020,0 SIZEMORE RD NW,0,,SIZEMORE,RD,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,3560,3560,0,8900,8900,0,100,R3,,0,0.7891,1739,,,,,17 024700020203,17471.86279,657.8626241,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1862,194542,17 024700010857,2020,0 GUN CLUB RD NW,0,,GUN CLUB,RD,NW,,,CROSSSTONE MANAGEMENT LLC,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318,05V,4080,4080,0,10200,10200,0,100,R4,,0,3.5,1738,,,,,17 024700010857,146365.6038,1707.421939,,,402,38,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318
1863,194581,17 024800010161,2020,2353 NORTH CIRCLE DR NW,2353,,NORTH CIRCLE,DR,NW,,,QUARRY PROPERTIES LLC,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318,05V,12680,3560,9120,31700,8900,22800,101,R3,,1,0.2938,1739,,,,,17 024800010161,14787.26538,515.4150509,,,402,38,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY,ATLANTA GA 30318
1864,194593,17 0248  LL0809,2020,0 HOLLYWOOD RD NW,0,,HOLLYWOOD,RD,NW,,,CAREY PARK OF NW ATLANTA LLC,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,20120,20120,0,50300,50300,0,100,R3,,0,1.2695,1739,,,,,17 0248  LL0809,57238.3042,1347.620171,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1865,194623,17 024800010237,2020,0 NORTH DR NW,0,,NORTH,DR,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,9400,9400,0,23500,23500,0,100,R3,,0,0.8906,1739,,,,,17 024800010237,38207.34229,777.439393,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1866,194678,17 024900020359,2020,0 FIFTH ST NW,0,,FIFTH,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,3920,3920,0,9800,9800,0,100,R3,,0,0.1897,1739,,,,,17 024900020359,4366.958496,361.3399193,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
1867,194686,17 024900010533,2020,0 SEVENTH ST NW,0,,SEVENTH,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH IND BLVD #A1500,ATLANTA GA 30318,5,2960,2960,0,7400,7400,0,100,R3,,0,0.1607,1739,,,,,17 024900010533,7205.66748,388.2102211,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH IND BLVD #A1500,ATLANTA GA 30318
1868,194694,17 024800020038,2020,2395 SAINT JAMES DR NW,2395,,SAINT JAMES,DR,NW,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,05V,47480,9560,37920,118700,23900,94800,101,R3,,1,0.161,17381,,,,,17 024800020038,6852.638916,369.9379291,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
1869,194697,17 024900030341,2020,0 SPRING ST,0,,SPRING,ST,,,,NORTHWEST ATLANTA LAND FUND LP,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318,05V,2080,2080,0,5200,5200,0,100,R3,,0,0.241,1739,,,,,17 024900030341,9539.781494,467.0515991,,,402,138,GREG TODEY AND ASSOCIATED COMPANIES,1314 DONALD LEE HOLLOWELL PKWY NW,ATLANTA GA 30318
1870,194703,17 024900010400,2020,0 EIGHTH ST NW,0,,EIGHTH,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH IND BLVD #A1500,ATLANTA GA 30318,5,2960,2960,0,7400,7400,0,100,R3,,0,0.1607,1739,,,,,17 024900010400,7029.186279,381.2085333,,,402,45,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH IND BLVD #A1500,ATLANTA GA 30318
1871,194704,17 024900010434,2020,0 EIGHTH ST NW,0,,EIGHTH,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLLSWORTH IND BLVD #A1500,ATLANTA GA 30318,5,2960,2960,0,7400,7400,0,100,R3,,0,0.1607,1739,,,,,17 024900010434,7044.771729,381.8129439,,Unique,402,1,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLLSWORTH IND BLVD #A1500,ATLANTA GA 30318
1872,194707,17 024900030143,2020,0 THIRD ST NW,0,,THIRD,ST,NW,,,NORTHWEST ATLANTA LAND FUND LP,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318,05V,2840,2840,0,7100,7100,0,100,R3,,0,0.1607,1739,,,,,17 024900030143,6992.7771,379.6635026,,,402,96,GREG TODEY AND ASSOCIATED COMPANIES,1320 ELLSWORTH INDUSTRIAL BLVD UNIT A1500,ATLANTA GA 30318
