User_Photos,Review_Funny,Review_Date,User_Image_Link,User_Profile_Link,User_Neighborhood,User_City,User_State,User_Country,Review_Rating,User_Friends,Review_Useful,User_Reviews,Review_Type,Review_Contents,User_Name,Review_Cool,User_2021_Elite,ObjectId,Is_CTR,Lon,Lat
36,1,4/2/16,https://s3-media0.fl.yelpcdn.com/photo/3S2hlQ7pTP5R3BlgVmMc5w/60s.jpg,https://yelp.com/user_details?userid=16X28nkPOPdKxuAHHHhSOQ,,Alexandria,VA,United States,5,15,0,27,Recommended,Amazing hidden gem. Had the wings which they pair with a nice dipping sauce. Chicken was falling off the bone and great. Also made our own pizza. The crust was so light and the lamb meat balls were moist and flavorful.,Shreena L.,1,No,792,0,-77.04341,38.8046
3,3,1/7/17,https://s3-media0.fl.yelpcdn.com/photo/j4MhXM12rEdCkaXvH2peqw/60s.jpg,https://yelp.com/user_details?userid=3-61k8JR6sY2OyvYIOodTg,,Portland,OR,United States,1,0,35,12,Recommended,My cousin lives in DC so I've been here a few times. On my last visit we ordered a straight up pepperoni. I have to say it was the WORST pizza I've ever had. It was burnt and the marinara was bitter and salty. Yuck! We complained to the owner who happened to be there that evening. What a smug prick. I don't understand why ppl bring their kids here either. The artwork in the back is totally inappropriate for minors. Parents beware.,Paul C.,1,No,793,0,-122.67563,45.51179
0,1,3/29/18,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=rSGeh11slKkYf_m-oTbBJg,,Chevy Chase,MD,United States,1,51,5,2,Recommended,This is possibly one of the worse places to go to. Terrible service mediocre food at best. Waited 1 and a half for food and was there for over 2 hours waiting for our waiter. I will never recommend this place to anyone. PLEASE GO ANYWHERE ELSE!,Elena O.,1,No,794,0,-77.07637,38.97122
2,1,3/6/16,https://s3-media0.fl.yelpcdn.com/photo/Qc42aXjjlnjghpB4_tMLBg/60s.jpg,https://yelp.com/user_details?userid=rf5A2jAL1E3u1LbVeKDiMQ,,Washington,DC,United States,4,232,0,62,Recommended,Some of the best pizza I've had in DCMy favorite pizza is the Jimmy also love the mac & cheese bites would highly recommend if you have kids very family friendly and a bunch of ping-pong tables in the back and you can play while you wait for the pizza There also have some Live music on Friday and Saturday nights in the back,Matt T.,1,No,795,0,-77.03196,38.89037
13,12,12/6/16,https://s3-media0.fl.yelpcdn.com/photo/svKY4wU3rgwIC8-zL94ivA/60s.jpg,https://yelp.com/user_details?userid=lTqsT7yzedddjWInmgfyNw,West San Jose, San Jose,CA,United States,1,3,28,43,Recommended,The pizza is overcooked cardboard and very expensive. Make your own pizza. Theres no reason to charge that much. I prefer mine anyways.The place is musty as hell and is a stressful environment full of screaming kids to trip over.,Courtney A.,7,No,796,0,-121.89496,37.33939
30,0,6/23/15,https://s3-media0.fl.yelpcdn.com/photo/6aNTUBXfYHK_nrjktg3Q3g/60s.jpg,https://yelp.com/user_details?userid=ojsip8hp00HWvoQXVfVrEg,,Leesburg,VA,United States,5,9,2,55,Recommended,AMAZING pizza and great salads. You can play ping pong while you wait for your food. The waiters/waitresses were very nice and funny. This is one of the best pizza joints in DC!,Omar B.,2,No,797,0,-77.56578,39.1158
44,1,2/17/16,https://s3-media0.fl.yelpcdn.com/photo/yQZoXRNrqa68_z5U3_3xwA/60s.jpg,https://yelp.com/user_details?userid=K5p0T1q5p6njQxi2OV_WIw,,Washington,DC,United States,4,222,0,91,Recommended,Neat low key pizza joint to grab a brewski and feed your appetite. The bathrooms are hidden behind a barrel wall - cool but impossible to find. Outdoor seating under the string lights are great for summer nights. Parking is easier to find in nearby neighborhoods across the street.,Arija R.,1,No,798,0,-77.03196,38.89037
155,3,2/19/15,https://s3-media0.fl.yelpcdn.com/photo/gkj9tZI3P9Xd886G09Eb8w/60s.jpg,https://yelp.com/user_details?userid=FD7UhejsspssH8qtCLs6oQ,,Washington,DC,United States,5,233,4,47,Recommended,I love comet it is my favorite pizza in DC food is always great," service on point. Never a complaint other than a lot of noise but it's a family place!!!""""",Tessa L.,6,799,0,-77.03196,38.89037
0,7,11/22/16,https://s3-media0.fl.yelpcdn.com/photo/BxNrI8P2Kx2sudEX4zYzXA/60s.jpg,https://yelp.com/user_details?userid=S1rZlV5g7jndrX_sArIFbQ,,Pine Brook,NJ,United States,1,0,39,30,Recommended,Give it a miss. The place is dark," dingy and smells bad (stale beer and sweat) which is not conducive to enjoying pizza. Didn't try the ping pong but it's just a gimmick to get scmucks in the door for the overpriced food.""""",Stephen P.,4,800,0,-74.33964,40.86429
0,2,3/12/17,https://s3-media0.fl.yelpcdn.com/photo/Qgg42gLyNqhy53VP4j06kg/60s.jpg,https://yelp.com/user_details?userid=ETkVcxNMi5oJD5S9OCmCwA,,Washington,DC,United States,5,36,4,15,Recommended,My son has a severe milk allergy and allergies to other foods. Comet, according to him," is the best pizza! They use a delicious vegan cheese (not Daiya which my son does not like) and we usually get it with pepperoni and italian sausage. The most important thing-they know how to handle food allergies. We go there almost every week and he has never had any allergic reaction. My son has had reactions in other places even though they say they know how to manage food allergies and prevent cross contamination. Comet Ping Pong is the #1 favorite restaurant in our family because of the yummy pizza and keeping my son safe from an allergic reaction.""""",Bernadette G.,801,0,-77.03196,38.89037
8,9,12/13/16,https://s3-media0.fl.yelpcdn.com/photo/WTKRhd4njZGl2DpuqQKvEQ/60s.jpg,https://yelp.com/user_details?userid=AnAdAiWsJc3ojd-igUCD3Q,,Virginia Beach,VA,United States,1,6,13,510,Recommended,There are no dungeons at Comet Ping Pong. No child sex slaves. Just mediocre pizza and average service. The best thing on their menu (soft shell crab pizza) was removed long ago. Despite this, I decided to trek through rush hour traffic to show my support for the business following the recent events. I checked their twitter and even called in case lines were long because I was bringing my kids. Nothing unusual on twitter," and no answer on the phone. I get there and it's closed for a private event. Fuck you Comet Ping Pong. Why have a twitter feed if you're not going to use it to announce you're closed? Or maybe pick up the damn phone. I support your politics but your pizza has always sucked and you apparently don't give a shit about your customers either.""""",M K.,802,0,-76.05962,36.75528
69,1,8/26/13,https://s3-media0.fl.yelpcdn.com/photo/8Q_Iig9-Q6TpotSVOhZAAg/60s.jpg,https://yelp.com/user_details?userid=0oY544n979y0I7lUD5JDEw,,Washington,DC,United States,4,9,1,518,Recommended,Been here a bunch of times over the years and overall it's been a good experience. ¥Ë_¥Ë_Food is good, service is good, and who doesn't love ping pong? ¥Ë_¥Ë_May avoid this place if they ever put out another Groupon-type deal but otherwise I'll come out here anytime. ¥Ë_¥Ë_The wings here are really," really good. ¥Ë_¥Ë_So come on out and get some pizza and wings.""""",803,0,-77.03196,38.89037
0,1,7/6/17,https://s3-media0.fl.yelpcdn.com/photo/e3TOOI_PZpITdleNURhM0w/60s.jpg,https://yelp.com/user_details?userid=yZBUknJywd7Pbk8PKz_5pg,,Portland,OR,United States,3,3,1,81,Recommended,It's kind of a divey bar so I wasn't expecting much. Came here to see a show in a room far too small for the number of tickets sold. There was zero ventilation and it smelled like hot balls. The wings and meatball we ordered were decent, beer selection was decent and well priced. Shout out to the bartender for helping me get food in my mouth asap, she could tell I was hangry. Main complaint is the regulars, they seemed pissed off the bar was crowded from the show and loudly talked shit about the under 21s. Bartender was snarky about that too. Not fair,804,0,-122.67563,45.51179
1,1,2/4/17,https://s3-media0.fl.yelpcdn.com/photo/PF0MBOqzixqJVR7j6G5B8Q/60s.jpg,https://yelp.com/user_details?userid=Q8rJKzWyCteyUuq1GHTfug,,Middletown,OH,United States,2,0,6,30,Recommended,Came here on my latest trip to DC. I've never been here before and it was near my hotel so I gave it a shot. ¥Ë_¥Ë_I am a huge fan of pepperoni pizza and I felt the pepperoni was a little too aged. I am all for the old world aged flavored pepperoni," but this was just not my tatse.""""",Casey E.,0,805,0,-84.40286,39.51163
0,2,10/18/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=9hoQVKh1cisKkanXND55bA,,Silver Spring,MD,United States,2,14,51,15,Recommended,Pretty good pizza. ¥Ë_¥Ë_The broccoli rabe quality varies considerably day to day but other than that it's pretty good. ¥Ë_¥Ë_I gave it 2 stars because the last couple times I went there, my subtotal was always a dollar or 2 more expensive than what it should have been. ¥Ë_¥Ë_Here's an example, everything I ordered was an even number, but the subtotal before tax was added in had change on it. ¥Ë_¥Ë_Ex. $15 + $15 = $31.64 subtotal,806,0,-77.02914,38.99693
326,1,12/25/16,https://s3-media0.fl.yelpcdn.com/photo/vk8lllC8_ZMboXxiMX7cnw/60s.jpg,https://yelp.com/user_details?userid=rFmJ-O50FKjAb7-haSOfmw,,Silver Spring,MD,United States,2,170,8,234,Recommended,Heard about Comet after the awful news of what happened there. My wife and I decided to eat dinner here one night to try it out and to show our support. For an appetizer we ordered garlic knots and the wings. The wings were very good (and probably the best thing we had). They were juicy on the inside and crispy on the outside. The garlic knots were dry and nothing more than some bread with a garlic butter over them. For our main dish we ordered the philly calzone and the yalie. The calzone was bitter because of whatever the vegetables were saut’©ed in. The pork loin was dry and I didn't really like anything from this dish. My wife thought the yalie was...interesting. A pizza she wouldn't order again. We decided to try some dessert and ordered the brownie a la mode. I don't know how you can possible have a bad brownie a la mode," but I guess you can. The ice cream was fine but the brownie was hard and probably just fudge. Overall the atmosphere was fun and having ping pong tables at a restaurant is exciting but we didn't get to play with all of the kids playing. The service was slow at first - our apps didn't come out until the same time as our main dishes. We probably won't come back to over pay for meals that weren't that good.""""",Laura M.,0,807,0,-77.02914,38.99693
14,1,5/4/15,https://s3-media0.fl.yelpcdn.com/photo/Oh79vO4Aq6f1xxXB4P-2ow/60s.jpg,https://yelp.com/user_details?userid=IW0Q7lvXrtfuD93V8O2Mrw,,Alexandria,VA,United States,4,57,2,101,Recommended,I drove up here for a friend's concert, and didn't order food, so this review is mostly about the venue and the bar. The back area, where the stage is,808,0,-77.04341,38.8046
5,1,8/18/17,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=nZ-ftzlPWGG7j_0G7wahmA,,South Lake Tahoe,CA,United States,4,0,0,61,Recommended,The wings. The wings are amazing.The pizzas are wood-fired and come in a single personal size. Fresh ingredients. Our faves are the Smoky and the Time Out. Pricey. $15 for a personal pizza is a lot. But the wings...,Ryan B.,0,No,809,0,-120.00781,38.91162
0,1,7/13/13,https://s3-media0.fl.yelpcdn.com/photo/HoAhiSzxnaUlPCZmh4BHHw/60s.jpg,https://yelp.com/user_details?userid=hhH2ur5Q9J4lUSPu8zK-8A,,Richmond,VA,United States,4,112,1,540,Recommended,"The pizzas here are quite tasty. Each one is a standard 10"""""""" so it's nice to get different ones and swap slices!Zucchini pizza - it had different types of zucchini", red bell peppers, caramelized onions, and ricotta cheese. It was very flavorful! The herbs on it were absolutely fantastic.Chicken pizza - this was good,810,0,-77.43367,37.54068
122,22,10/14/16,https://s3-media0.fl.yelpcdn.com/photo/gBhPwuGS9QCRSIONCf6_Uw/60s.jpg,https://yelp.com/user_details?userid=1ZOEKubQEqsGGRyXvjpSxg,,Washington,DC,United States,3,178,10,108,Recommended,The comet is great for people who have kids. The back room is great for them to play in and has about 4-5 tables. It's always filled with families so do expect some screaming and background noise of children. The pizza is good for what's it's worth. It's not the greatest but it's still good.... politics and prose is next door so that's always a good thing.,Rosa L.,1,No,811,0,-77.03196,38.89037
79,2,10/25/16,https://s3-media0.fl.yelpcdn.com/photo/vvACV5K6bRIfMGuP6OlQYQ/60s.jpg,https://yelp.com/user_details?userid=5AygLuINaQiH4WvtOdA61g,,Washington,DC,United States,3,10,14,157,Recommended,This is a pizza restaurant, but I've never eaten there. This review is purely for the music venue in the back. It's small but they have interesting punk/alternative leaning bands, including a lot of female riot grrl types. I've seen Girlpool and Childbirth there (if you don't know them check them out!) It was a good time and they have good gin cocktails. But the problem is the venue is quite removed from public transportation and the center of DC. The audience for these shows seems quite at odds with the surrounding neighborhood which is an older demographic with children. Also there really aren't a lot of other bars in the neighborhood so ¥Ë_¥Ë_you can get barhopping before or after the show.Also, the shows seem to start rather late,812,0,-77.03196,38.89037
1,3,12/5/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=1LCrIh9Dx1POXQ6YBz-Mng,,Dallas,TX,United States,5,57,7,38,Recommended,I've been back to comet time and time again since I moved to the area a few years back. I've always found the staff to be friendly and attentive. The wings are still the real stars of Comet's menu in my eyes. They are the only food item I can confidently claim that I have never had a better version of it outside of D.C. And the horseradish sauce is to die for.The restaurant itself is a little loud - especially on weeknights since it really is a neighborhood restaurant full of families and locals from all walks of life. It's an odd cross between being almost a punk club and a family-friendly restaurant.,Grace E.,1,No,813,0,-96.79512,32.77822
0,4,11/26/16,https://s3-media0.fl.yelpcdn.com/photo/350wUR8U0sJhtgazhzO9CA/60s.jpg,https://yelp.com/user_details?userid=jS9G-UM8DPkE3g17oiYVXQ,,Austin,TX,United States,5,0,6,7,Recommended,My husband and I actually had our wedding rehearsal dinner here in the back room in April 2013. It turned out great and the atmosphere was surprisingly classy (and casual). Never felt the need to review until now--- showing my support to this awesome local business. The staff was great to work with as well.,Rachel B.,3,No,814,0,-97.74299,30.26759
127,5,11/23/16,https://s3-media0.fl.yelpcdn.com/photo/v19NkwC_JscV3zrWLL61RQ/60s.jpg,https://yelp.com/user_details?userid=iHu6pIYm73IXxcpo8oaz4w,,Washington,DC,United States,5,15,6,82,Recommended,What's not to love? This place is great and the staff is always friendly. It's a DC staple," well worth heading up to NW and the pizza is always yummy!""""",Margo A.,1,815,0,-77.03196,38.89037
18,3,1/27/17,https://s3-media0.fl.yelpcdn.com/photo/UKEhHSUV6evWrbhzfknujA/60s.jpg,https://yelp.com/user_details?userid=FjmgJIvYxt5TTJSToiPn8g,,West Chester,PA,United States,3,6,3,575,Recommended,Great pizza, but the service experience was definitely lacking. ¥Ë_¥Ë_We went early on a Saturday and arrived when the place was about half full. Got seated right away but then waited about 10 minutes for the waitress to appear and take our order, despite sitting there with the menus set to the side to make it clear we were ready to order. The table next to us, who came in well after we did,816,0,-75.59795,39.96375
